734269	79.48
734270	80.42
734271	78.22
734272	77.74
734275	79.12
734276	78.08
734277	77.93
734278	75.4
734279	75.72
734282	75.88
734283	75.52
734284	75.06
734285	77.1
734286	76.63
734290	76.4
734291	77.25
734292	76.88
734293	74.91
734296	73.6
734297	73.87
734298	74.09
734299	76.17
734300	76.64
734303	76.63
734304	77.92
734305	77.24
734306	76.6
734307	76.18
734310	76.44
734311	74.76
734312	74.14
734313	71.65
734314	71.48
734317	71.08
734318	70.4
734319	69.19
734320	69.94
734321	69.43
734325	69.82
734326	72.06
734327	72.62
734328	72.23
734331	72.02
734333	71.64
734334	71.07
734335	69.44
734338	69.81
734339	69.85
734340	69.56
734341	66.88
734342	68.99
734345	69.68
734346	69.5
734347	69.39
734348	68.59
734349	69.15
734352	70.93
734353	70.49
734354	70.59
734355	69.93
734356	69.69
734359	69.86
734360	69.54
734361	68.93
734362	69.4
734363	69.1
734366	68.27
734367	69.68
734368	69.56
734369	67.63
734370	68.34
734373	67.64
734374	67.15
734375	69.15
734376	68.99
734377	70.24
734380	69.24
734382	70.88
734383	72.48
734384	72.32
734388	71.86
734389	72.31
734390	72.03
734391	72.27
734394	72.94
734395	72.46
734396	72.1
734397	72.41
734398	72.47
734401	74.71
734402	75.36
734403	75.47
734404	74.43
734405	75.26
734408	75.34
734409	76.59
734410	75.9
734411	75.14
734412	74.04
734417	74
734418	73.67
734419	73.48
734422	72.04
734423	72.72
734424	73.25
734425	73.11
734426	72
734429	72.17
734431	72.79
734432	72.46
734433	72.98
734436	74.57
734437	71.95
734438	71.96
734439	71.75
734443	72.32
734444	72.38
734445	72.15
734446	72.84
734447	73.27
734450	73.15
734451	73.15
734452	73.57
734453	73.81
734454	73.06
734457	73.51
734458	73.56
734459	72.8
734460	72.73
734461	73.38
734464	74.74
734465	74.09
734466	75.1
734468	74.74
734471	74.22
734472	74.17
734474	76.21
734475	77.03
734478	76.97
734479	76.75
734480	77.24
734481	77.5
734482	77.76
734485	77.76
734486	79.38
734487	81
734488	81.97
734489	82.02
734492	82.95
734493	83.29
734494	84.5
734495	84.11
734499	84.26
734500	83.75
734501	83.87
734506	84.75
734507	83.72
734508	82.6
734509	82.86
734510	82.67
734513	82.62
734514	83.24
734515	83.13
734516	83.61
734517	84.28
734522	83.11
734524	82.29
734528	86.09
734529	84.87
734530	85.7
734531	84.46
734534	84.73
734535	84.67
734536	83.83
734537	83.94
734538	84.11
734541	83.97
734542	84.17
734543	84.46
734544	85.34
734545	85.83
734548	85.28
734549	84.55
734550	84.57
734551	85.12
734552	85.03
734556	84.05
734558	81.12
734559	81.7
734562	82.12
734563	80.44
734564	79.82
734565	81.75
734566	80.92
734569	80
734570	81.39
734571	81.85
734572	81.68
734573	82.76
734576	81.88
734577	82.29
734578	80.66
734579	80.75
734583	82.19
734584	82.49
734585	83
734586	83.7
734587	83.85
734590	83.67
734591	83.87
734592	84.19
734593	83.99
734594	85.39
734597	85.54
734598	85.19
734599	85.5
734600	85.3
734601	84.98
734604	84.66
734605	83.88
734606	83.9
734607	84.3
734608	85.7
734611	84.3
734612	85.06
734613	85.8
734614	83.69
734618	83.18
734619	82.66
734621	82.73
734622	82.29
734625	82.97
734626	83.24
734627	83.33
734628	83.53
734629	84.02
734632	84.09
734633	85.58
734634	84.77
734635	86.12
734636	86.2
734639	85.89
734640	85.6
734641	86.04
734642	86.51
734643	85.79
734646	85.32
734647	83.68
734648	83.96
734649	83.98
734650	85.75
734654	87.84
734655	86.06
734656	85.36
734657	83.97
734660	83.97
734661	83.13
734662	82.07
734663	82.27
734664	81.57
734667	81.38
734668	82.6
734669	81.32
734670	82.01
734671	82.5
734674	82.9
734675	83.37
734676	83
734677	84.75
734678	84.13
734681	82.88
734682	83.51
734683	82.66
734684	83.87
734685	85.69
734689	84.81
734690	85.33
734691	85.96
734695	84.21
734696	83.76
734697	83.63
734698	83.12
734699	83.2
734703	85.07
734704	84.83
734705	81
734706	79.64
734709	79.81
734710	78.94
734711	77.64
734712	77.21
734713	77.17
734716	76.72
734717	74.2
734718	75.52
734719	74.22
734720	74.93
734723	70.89
