734268	46.51
734269	46.54
734270	47.57
734271	46.71
734272	45.72
734275	45.92
734276	44.93
734277	44.23
734278	42.19
734279	43.02
734282	42.79
734283	43.01
734284	43.27
734285	44.58
734286	44.2
734290	42.82
734291	44.22
734292	44.28
734293	42.36
734296	40.88
734297	41.19
734298	41.31
734299	42.66
734300	43.01
734303	43.21
734304	44.09
734305	43.81
734306	43.75
734307	43.77
734310	43.7
734311	42.5
734312	42.59
734313	41.86
734314	42.14
734317	42.14
734318	41.29
734319	40.91
734320	41.11
734321	40.36
734325	40.57
734326	42.09
734327	42.46
734328	42.86
734331	42.68
734333	43.81
734334	43.57
734335	41.56
734338	42.16
734339	43.13
734340	43.32
734341	44.53
734342	45.44
734345	45.43
734346	45.28
734347	44.62
734348	44.49
734349	44.67
734352	46
734353	45.37
734354	45.3
734355	44.67
734356	44.15
734359	44.13
734360	43.25
734361	41.87
734362	41.73
734363	41.78
734366	41.45
734367	42.2
734368	42.01
734369	41.01
734370	40.93
734373	40.59
734374	39.88
734375	40.22
734376	40.2
734377	41.22
734380	40.85
734382	42.82
734383	43.36
734384	44.5
734388	43.95
734389	44.25
734390	44.32
734391	44.51
734394	45.34
734395	45.39
734396	45.51
734397	45.42
734398	45.56
734401	46.92
734402	46.49
734403	46
734404	45.25
734405	46.9
734408	46.19
734409	46.53
734410	46.3
734411	46.51
734412	46.64
734417	47.3
734418	47.05
734419	47.35
734422	47.61
734423	47.69
734424	48.47
734425	48.26
734426	48.51
734429	48.75
734431	48.34
734432	48.79
734433	50
734436	50.44
734437	50.5
734438	49.92
734439	50.51
734443	51.1
734444	51.75
734445	51.77
734446	53.04
734447	52.96
734450	53
734451	52.15
734452	52.5
734453	52.5
734454	51.86
734457	52.51
734458	51.72
734459	51.62
734460	52.82
734461	52.89
734464	53.16
734465	52
734466	53.08
734468	52.86
734471	53.05
734472	52.93
734474	55.61
734475	55.53
734478	55.1
734479	55.73
734480	55.6
734481	55.45
734482	55.79
734485	55.79
734486	56.98
734487	57.04
734488	57.34
734489	57.21
734492	57.03
734493	57.26
734494	57.39
734495	57.18
734499	57.34
734500	57.17
734501	57.23
734506	57.97
734507	57.35
734508	56.76
734509	55.65
734510	55.03
734513	55.25
734514	55.9
734515	56.66
734516	56.44
734517	57
734522	55.92
734524	55.78
734528	56.72
734529	57.13
734530	57.52
734534	56.63
734535	57.69
734536	57.52
734537	57.09
734538	58.4
734541	58.85
734542	58.9
734543	58.94
734544	59.18
734545	59.01
734548	58.7
734549	58.56
734550	59.8
734551	61.23
734552	61.28
734556	58.88
734558	55.49
734559	56.87
734562	57.43
734563	56.58
734564	57.06
734565	58.7
734566	57.86
734569	57.5
734570	58.97
734571	58.93
734572	57.46
734573	57.98
734576	57.55
734577	57.21
734578	56.51
734579	56.79
734583	58.86
734584	58.35
734585	58.16
734586	58.55
734587	59.25
734590	58.95
734591	59.73
734592	60.2
734593	60.06
734594	61.08
734597	61.2
734598	61.56
734599	61.44
734600	61.01
734601	60.06
734604	60
734605	59.51
734606	59.84
734607	59.68
734608	60.36
734611	59.17
734612	59.75
734613	61.01
734614	61.73
734618	61.59
734619	62.22
734621	61.89
734622	61.77
734625	61.45
734626	60.98
734627	60.48
734628	60
734629	59.99
734632	60.38
734633	60.94
734634	60.45
734635	60.68
734636	59.82
734639	59.43
734640	58.96
734641	60.17
734642	61.09
734643	60.63
734646	59.46
734647	59.65
734648	59.66
734649	59.56
734650	60.05
734654	60.32
734655	58.45
734656	58.15
734657	57.07
734660	57.07
734661	56.71
734662	56.5
734663	56.96
734664	55.54
734667	55.39
734668	56.97
734669	56.16
734670	56.71
734671	57.47
734674	58.09
734675	59.76
734676	59.94
734677	60.34
734678	60.06
734681	60.29
734682	61.12
734683	61.59
734684	62.48
734685	63.63
734689	63.46
734690	63.19
734691	64.09
734695	62.73
734696	62.41
734697	62.17
734698	61.51
734699	61.61
734703	61.96
734704	62.36
734705	61.91
734706	60.62
734709	60.38
734710	59
734711	57.39
734712	57.07
734713	56.86
734716	56.77
734717	54.48
734718	54.89
734719	52.64
734720	52.07
734723	47.52
734724	47.87
734725	46.5
734726	47.85
734731	50.26
734732	49.95
734733	46.41
734734	45.92
734737	46.25
734738	48.48
734739	49.54
734740	48.16
734741	49.57
734744	51.72
734745	51.85
734746	52.91
734747	52.4
734748	50.35
734752	49.73
734753	51.65
734754	51.01
734755	49.15
734758	48.7
734759	49.27
734760	50.78
734761	51.75
734762	51.8
734765	50.75
734766	49.92
734767	47.39
734768	44.77
734769	45.01
734772	45.73
734773	47.32
734774	46.31
734775	45.97
734776	44.4
734779	42.45
734780	44.18
734781	44.51
734782	44.96
734783	45.54
734786	47.56
734787	47.79
734788	48.69
734789	48.45
734793	48.08
734794	49.25
734795	49.38
734796	49.48
734797	51.63
734800	52.91
734801	51.87
734802	52.35
734803	54.91
734804	54.84
734807	53.67
734808	51.59
734809	52.86
734810	55.24
734811	54.96
734814	54.95
734815	56.06
734816	53.74
734817	54.14
734818	55.36
734821	55.89
734822	55.78
734823	54.36
734824	52.75
734825	52.15
734828	50.54
734829	49.93
734830	48.42
734832	48.05
734835	49.29
734836	49.55
734837	51.3
734838	51.55
734839	51.58
734842	51.9
734843	51.99
734844	51.75
734845	50.21
734846	51.41
734849	50.78
734850	50.26
734851	49.04
734852	49.03
734853	49.59
734856	49.02
