734290	34.76
734291	35.25
734292	35.21
734293	34.22
734296	32.79
734297	33.06
734298	32.81
734299	33.79
734300	33.65
734303	34.26
734304	35.17
734305	34.87
734306	34.85
734307	34.56
734310	34.3
734311	31.56
734312	32.83
734313	32.3
734314	32.4
734317	32.89
734318	32.49
734319	32.09
734320	32.7
734321	32.77
734325	32.76
734326	33.4
734327	33.02
734328	33.28
734331	33.29
734332	34.16
734333	34.1
734334	34.72
734335	33.39
734338	33.59
734339	34.08
734340	33.75
734341	34.56
734342	35.68
734345	36.16
734346	35.67
734347	35
734348	34.17
734349	34.31
734352	35.07
734353	34.18
734354	34.45
734355	32.18
734356	32.11
734359	32.13
734360	31.13
734361	30.74
734362	30.88
734363	30.64
734366	30.5
734367	30.82
734368	31.27
734369	31.08
734370	31.8
734373	31.75
734374	30.86
734375	30.48
734376	30.35
734377	31.34
734380	31.01
734381	31.26
734382	31.99
734383	32.87
734384	33.15
734388	32.68
734389	33
734390	32.89
734391	33.05
734394	33.17
734395	33.36
734396	33.66
734397	33.62
734398	33.53
734401	34.17
734402	33.74
734403	33.65
734404	33.49
734405	34.29
734408	34.09
734409	34.44
734410	34
734411	33.25
734412	33.44
734415	33.18
734416	32.94
734417	32.77
734418	32.93
734419	33.17
734422	33.55
734423	33.9
734424	32.93
734425	32.94
734426	33.12
734429	33.4
734430	33.28
734431	33.31
734432	33.38
734433	33.5
734436	33.66
734437	33.72
734438	32.83
734439	32.44
734440	31.37
734443	30.9
734444	31.11
734445	31.41
734446	29.26
734447	30.12
734450	30.19
734451	29.98
734452	30.18
734453	30.33
734454	29.82
734457	29.87
734458	29.88
734459	29.9
734460	29.57
734461	29.4
734464	29.57
734465	31.13
734466	30.84
734468	30.92
734471	30.69
734472	30.65
734473	31.01
734474	31.09
734475	29.5
734478	28.57
734479	28.46
734480	28.56
734481	28.42
734482	28.42
734485	28
734486	27.91
734487	28.31
734488	28.85
734489	29.55
734492	29.29
734493	29.41
734494	29.91
734495	30.27
734499	29.96
734500	30.11
734501	30.45
734502	30.51
734503	30.46
734506	30.41
734507	30.74
734508	30.51
734509	30.43
734510	30.51
734513	31.17
734514	31.05
734515	31.68
734516	32.09
734517	32
734521	32.34
734522	32.22
734523	32.41
734524	32.52
734527	32.6
734528	32.32
734529	32.38
734530	32.34
734531	31.82
734534	31.79
734535	31.86
734536	31.81
734537	32.27
734538	33.95
734541	39.2
734542	39.1
734543	39.98
734544	40.77
734545	41.57
734548	41.38
734549	40.84
734550	40.75
734551	40.93
734552	41.78
734556	41.01
734558	39.78
734559	40.71
734562	41.03
734563	40.63
734564	39.89
734565	41.33
734566	41
734569	41.09
734570	41.85
734571	42.02
734572	41.95
734573	43.05
734576	42.75
