734264	7.97
734265	7.88
734268	8.35
734269	8.58
734270	8.73
734271	8.68
734272	8.43
734275	8.26
734276	7.87
734277	7.79
734278	7.47
734279	7.87
734282	7.5
734283	7.79
734284	7.71
734285	8.2
734286	8.02
734290	7.89
734292	8.17
734293	7.77
734296	7.54
734297	7.81
734298	7.91
734299	8.23
734300	8.24
734303	8.12
734304	8.31
734305	8.39
734306	8.31
734307	8.37
734310	8.44
734311	8.17
734312	8.22
734313	8.05
734314	8.27
734317	8.22
734318	7.81
734319	7.69
734320	7.37
734321	7.22
734325	7.41
734326	8
734327	8.13
734328	8.35
734331	8.23
734332	8.37
734333	8.24
734334	8.21
734335	7.75
734338	7.77
734339	7.74
734340	7.54
734341	7.95
734342	8.03
734345	8.31
734346	8.42
734347	8.46
734348	8.44
734349	8.46
734352	8.91
734353	8.51
734354	8.48
734355	8.46
734356	8.17
734359	8.37
734360	8.49
734361	7.91
734362	7.8
734366	7.79
734367	7.85
734368	7.78
734369	7.6
734370	7.64
734373	7.64
734374	7.35
734375	7.27
734376	7.34
734377	7.58
734380	7.27
734382	7.85
734383	7.93
734384	8.03
734388	7.72
734389	7.98
734390	8.12
734391	8.22
734394	8.31
734395	8.07
734396	8.21
734397	8.18
734398	8.23
734401	8.36
734402	8.16
734403	7.88
734404	7.65
734405	7.9
734408	7.84
734409	7.91
734411	7.96
734412	8.11
734415	8.07
734417	8.33
734418	8.48
734419	8.4
734423	8.5
734424	8.29
734425	8.18
734426	8.03
734429	8.3
734431	8.08
734433	8.3
734436	8.08
734437	8.05
734438	8.18
734439	8.21
734440	8.2
734443	8.23
734444	8.39
734445	8.5
734446	8.61
734447	8.4
734450	8.33
734451	8.24
734452	8.42
734453	8.27
734454	8.02
734457	8.11
734458	7.98
734459	7.68
734460	7.85
734461	7.66
734464	7.74
734466	7.61
734468	7.48
734471	7.7
734472	7.53
734473	7.77
734474	8.12
734475	8.2
734479	7.95
734480	8.18
734481	8.37
734482	8.38
734485	8.38
734486	8.16
734487	8.01
734488	8.09
734489	8.42
734492	8.41
734493	8.49
734494	8.64
734499	8.54
734500	8.85
734501	8.85
734503	8.85
734506	9.06
734507	8.96
734508	9.02
734509	8.71
734510	8.73
734513	8.66
734514	8.68
734515	8.77
734516	8.57
734517	8.77
734522	8.54
734523	8.54
734524	8.78
734529	8.89
734530	8.93
734531	8.79
734534	8.9
734535	9.26
734536	9.31
734537	9.47
734538	9.45
734541	9.58
734542	9.71
734544	9.3
734545	9.54
734548	9.6
734549	9.65
734550	9.55
734551	9.44
734552	9.53
734556	9.21
734558	9.04
734559	9.29
734562	9.14
734563	8.95
734564	9.04
734565	9.34
734566	9.26
734569	9.27
734570	9.31
734571	9.38
734572	9
734573	9.08
734576	8.97
734577	8.82
734578	8.65
734579	8.85
734583	8.7
734584	8.69
734585	8.59
734586	8.66
734587	8.72
734590	8.76
734591	8.74
734592	8.93
734593	8.88
734594	8.95
734597	8.92
734598	8.86
734599	8.98
734600	8.93
734601	8.87
734604	8.83
734605	8.77
734606	8.85
734607	8.75
734608	8.82
734611	8.59
734612	8.39
734613	8.35
734614	8.35
734618	8.41
734619	8.54
734621	8.68
734622	8.67
734625	8.71
734626	8.82
734627	8.63
734628	8.5
734629	8.53
734632	8.48
734633	8.59
734634	8.54
734635	8.53
734636	8.27
734639	8.42
734640	8.52
734641	8.56
734642	8.59
734643	8.4
734646	8.27
734647	8.31
734648	8.34
734649	8.3
734650	8.45
734654	8.47
734655	8.18
734656	8.23
734657	8.06
734660	8.06
734661	7.94
734662	7.98
734663	8.13
734664	8.01
734667	8
734668	8.11
734669	8.05
734670	8.08
734671	8.3
734674	8.2
734675	8.26
734676	8.18
734677	8.09
734678	7.93
734681	8.08
734682	8.1
734683	8.29
734684	8.33
734685	8.44
734689	8.3
734690	8.24
734691	8.38
734692	8.26
734695	8.01
734696	8.01
734697	8.09
734699	7.93
734702	7.93
734703	8.06
734704	8.27
734705	8.4
734706	8.41
734709	8.41
734710	8.31
734711	8.1
734712	8.07
734713	8.04
734716	8.11
734717	7.86
734718	7.92
734719	7.5
734720	7.25
734723	6.5
734724	6.54
734725	6.2
734726	6.73
734731	6.68
734732	6.69
734733	6.25
734734	6.01
734737	6.05
734738	6.35
734739	6.46
