734290	67.42
734291	69.12
734292	68.97
734293	66.55
734296	65.6
734297	66.81
734298	67.5
734299	68.91
734300	69.43
734303	69.02
734304	70.24
734305	70.54
734306	70.65
734307	71.54
734310	71.15
734311	70.22
734312	69
734313	67.32
734314	68.58
734317	67.79
734318	65.52
734319	64.81
734320	65
734321	64.97
734325	65.74
734326	67.74
734327	68.78
734328	69.74
734331	69.17
734332	70.93
734333	70.26
734334	70.32
734335	69.32
734338	69.32
734339	70.77
734340	70.05
734341	71.6
734342	72.09
734345	72.8
734346	72.37
734347	72.51
734348	72.69
734349	72.58
734352	74.99
734353	75.68
734354	76.7
734355	77.06
734356	76.22
734359	77
734360	76.93
734361	75.4
734362	74.7
734363	75.68
734366	75.9
734367	76.72
734368	77.03
734369	75.59
734370	75.01
734373	74.69
734374	73.84
734375	73.55
734376	73.56
734377	74.42
734380	73.7
734381	74.03
734382	74.75
734383	77.19
734384	78.04
734388	77.38
734389	77.79
734390	77.95
734391	77.95
734394	78.78
734395	80.21
734396	81.38
734397	81.75
734398	82.2
734401	83.05
734402	83
734403	83.18
734404	82.94
734405	84.2
734408	83.86
734409	83.97
734410	82.85
734411	82.82
734412	83.02
734415	82.07
734416	84.2
734417	84.02
734418	82.41
734419	82.7
734422	82.53
734423	82.58
734424	82.91
734425	82.1
734426	81.66
734429	82.95
734430	81.3
734431	83.1
734432	84.93
734433	84.74
734436	85.74
734437	85.7
734438	84.17
734439	85.15
734440	84.97
734443	84.95
734444	86.36
734445	85.46
734446	86.86
734447	86.65
734450	87.21
734451	85.58
734452	85.27
734453	85.49
734454	84
734457	84.52
734458	83.21
734459	83.74
734460	85.65
734461	86.01
734464	85.5
734465	84.57
734466	86.55
734468	85.62
734471	85.82
734472	86.22
734473	86.39
734474	88.63
734475	87.61
734478	87.69
734479	87.52
734480	87.06
734481	88.75
734482	88.84
734485	88.68
734486	87.59
734487	88.02
734488	88.58
734489	89.33
734492	89.93
734493	90.53
734494	90.57
734495	90.8
734499	90.89
734500	91.22
734501	91.25
734502	90.95
734503	90.95
734506	90.53
734507	89.19
734508	88.8
734509	88.34
734510	88.5
734513	88.51
734514	88.32
734515	88.65
734516	88.86
734517	88.73
734521	89.1
734522	88.51
734523	87.26
734524	86.51
734527	86.5
734528	86.68
734529	86.92
734530	86.34
734531	85.77
734534	87.25
734535	89.62
734536	89.04
734537	88.59
734538	88.61
734541	89.25
734542	89.55
734543	88.49
734544	88.61
734545	89.06
734548	90.03
734549	90.22
734550	94.61
734551	93.94
734552	94.96
734556	91.83
734558	90.86
734559	91.42
734562	92
734563	89.9
734564	90.42
734565	91.9
734566	91.22
734569	89.56
734570	89.88
734571	89.59
734572	87.9
734573	87.02
734576	86.88
734577	85.73
734578	84.12
734579	86.25
734583	88.38
734584	87.87
734585	88.55
734586	89.84
734587	89.94
734590	89.89
734591	90.28
734592	90.19
734593	90.18
734594	90.48
734597	90.74
734598	92.22
734599	92.49
734600	91.4
734601	92.01
734604	91.19
734605	89.78
734606	90.08
734607	90.57
734608	91.82
734611	90.51
734612	92.06
734613	93.72
734614	93.92
734618	94.03
734619	95.11
734620	94.82
734621	95.68
734622	95.52
734625	94.77
734626	94.36
734627	93.09
734628	92.15
734629	92.5
734632	93.63
734633	94.74
734634	92.98
734635	92.27
734636	90.66
734639	90.87
734640	89.51
734641	91.41
734642	92.01
734643	91.27
734646	90.63
734647	91.05
734648	92.42
734649	92.75
734650	93.96
734654	95.09
734655	92.1
734656	91.87
734657	89.63
734660	89.63
734661	90.6
734662	90.8
734663	92.65
734664	91.17
734667	92.33
734668	93.26
734669	90.9
734670	90.43
734671	90.04
734674	91.18
734675	92.5
734676	92.97
734677	92.98
734678	92.99
734681	93.01
734682	94.84
734683	94.09
734684	95.58
734685	96.45
734689	96.29
734690	96.8
734691	97.79
734692	97.02
734695	95.3
734696	94.74
734697	94.92
734698	93.94
734699	94.29
734702	92.92
734703	94.2
734704	94.13
734705	95.41
734706	91.9
734709	91.8
734710	90.97
734711	89.88
734712	89.06
734713	88.73
734716	88.53
734717	85.23
734718	86.38
734719	82.08
734720	82.25
734723	77.25
734724	78.8
734725	77.82
734726	80.35
734731	81.67
734732	81.55
734733	76.84
734734	75.24
734737	74.8
734738	76.51
734739	77.56
734740	77.49
734741	78.64
734744	81.25
734745	82.1
734746	81.87
734747	81.48
734748	80.04
734752	80.29
734753	82.53
734754	81.08
734755	78.39
734758	77.56
734759	78.7
734760	80.12
734761	81.91
734762	82.36
734765	81.58
734766	82.18
734767	78.13
734768	76.25
734769	76.72
734772	78.85
734773	80.85
734774	78.86
734775	79.29
734776	76.37
734779	73.87
734780	76.51
734781	77.79
734782	79.13
734783	80.03
734786	83
734787	81.73
734788	82.82
734789	82.9
734793	82.64
734794	85.32
734795	83.24
734796	83.08
734797	82.74
734800	83.15
734801	82.45
734802	84.54
734803	87.5
734804	89.41
734807	86.14
734808	83.23
734809	84.95
734810	86.33
734811	85.77
734814	86.47
734815	87.53
734816	83.4
734817	84.47
734818	86.46
734821	85.54
734822	85.61
734823	83.45
734824	81.21
734825	81.08
734828	79.34
734829	78.8
734830	76.94
734832	76.74
734835	79.12
734836	78.93
734837	83.75
734838	82.64
734839	81.96
734842	83.37
734843	82.82
734844	83.54
734845	82.2
734846	83.22
734849	81.19
734850	80.87
734851	80.48
734852	82.18
734853	82.54
734856	81.4
734857	84.81
734858	84.28
734859	84.8
734860	86.05
734864	86.42
734865	84.98
734866	84.99
734867	85.19
734870	85.19
734871	86.35
734872	87.09
734873	86.5
734874	86.32
734877	86.32
734878	87.31
734879	87.94
734880	90.13
734881	89.91
734886	91.56
734887	91.84
734888	90.65
734891	89.92
734892	87.58
734893	87.36
734894	87.74
734895	88.16
734898	88.33
734899	88.03
734900	89.36
734901	88.55
734902	90.4
734905	89.93
734906	90.04
734907	90.74
734908	91.05
734909	90.4
734912	90.52
734913	90.78
734914	90.73
734915	91.89
734916	92.06
734920	91.75
734921	90.85
734922	91.91
734923	91.94
734926	92.01
734927	91.24
734928	90.24
734929	91.87
734930	91.88
734933	90.9
734934	88.55
734935	88.89
734936	90.01
734937	89.44
734940	89.44
734941	90.74
734942	91.14
734944	91.71
734947	92.01
734948	91.17
